t,x
573.39,0.7481357132375531
573.4,0.748829313255012
573.41,0.7495220429927413
573.42,0.7502138977928585
573.4300000000001,0.7509048727216686
573.44,0.7515949641656458
573.45,0.7522841686700286
573.46,0.7529724827800478
573.47,0.7536599030409343
573.48,0.7543464259979189
573.49,0.7550320481962322
573.5,0.7557167661811051
573.51,0.7564005764977682
573.52,0.7570834756914525
573.53,0.7577654603073886
573.54,0.7584465268908074
573.5500000000001,0.7591266719869473
573.5600000000001,0.7598058921410237
573.57,0.760484183898275
573.58,0.7611615438039321
573.59,0.7618379684032257
573.6,0.7625134542413865
573.61,0.7631879978636453
573.62,0.763861595815233
573.63,0.7645342446413804
573.64,0.765205940887318
573.65,0.7658766810982768
573.66,0.7665464618194875
573.67,0.7672152795961809
573.6800000000001,0.7678831309735953
573.69,0.7685500124969463
573.7,0.7692159207114723
573.71,0.7698808521624041
573.72,0.7705448033949724
573.73,0.7712077709544081
573.74,0.7718697513859417
573.75,0.7725307412348043
573.76,0.7731907370462265
573.77,0.7738497353654391
573.78,0.7745077325650426
573.79,0.7751647250272403
573.8000000000001,0.7758207102529352
573.8100000000001,0.7764756858225057
573.82,0.777129649316353
573.83,0.7777825983148703
573.84,0.7784345303984513
573.85,0.7790854431474895
573.86,0.7797353341423784
573.87,0.7803842009635112
573.88,0.7810320411912819
573.89,0.7816788524060835
573.9,0.7823246321883098
573.91,0.7829693781183541
573.92,0.7836130877766101
573.9300000000001,0.7842557587434784
573.94,0.784897388599338
573.95,0.7855379749245897
573.96,0.7861775152996268
573.97,0.786816007304843
573.98,0.7874534485206318
573.99,0.7880898365273866
574.0,0.7887251689055009
574.01,0.7893594432353682
574.02,0.789992657097382
574.03,0.7906248080719358
574.04,0.7912558937394231
574.0500000000001,0.7918859116802445
574.0600000000001,0.7925148594747792
574.07,0.7931427347034278
574.08,0.793769534946584
574.09,0.7943952577846409
574.1,0.7950199007979925
574.11,0.7956434615670318
574.12,0.7962659376721527
574.13,0.7968873266937484
574.14,0.7975076262122125
574.15,0.7981268338079385
574.16,0.7987449470613198
574.17,0.7993619635527501
574.1800000000001,0.7999778806932343
574.19,0.8005926961252491
574.2,0.8012064083680275
574.21,0.8018190159725341
574.22,0.8024305174897338
574.23,0.8030409114705911
574.24,0.8036501964660705
574.25,0.8042583710271368
574.26,0.8048654337047547
574.27,0.8054713830498889
574.28,0.8060762176135037
574.29,0.8066799359465641
574.3000000000001,0.8072825366000413
574.3100000000001,0.8078840181248866
574.32,0.8084843790720713
574.33,0.80908361799256
574.34,0.8096817334373174
574.35,0.8102787239573082
574.36,0.810874588103497
574.37,0.8114693244268484
574.38,0.8120629314783272
574.39,0.8126554078088979
574.4,0.8132467519695252
574.41,0.8138369625111738
574.42,0.8144260379848082
574.4300000000001,0.8150139769413999
574.44,0.8156007779319
574.45,0.81618643950728
574.46,0.8167709602185045
574.47,0.8173543386165381
574.48,0.8179365732523455
574.49,0.8185176626768913
574.5,0.8190976054411402
574.51,0.8196764000960568
574.52,0.8202540451926058
574.53,0.8208305392817518
574.54,0.8214058809144594
574.5500000000001,0.8219800686416999
574.5600000000001,0.8225531010144249
574.57,0.8231249765836054
574.58,0.8236956939002062
574.59,0.8242652515151919
574.6,0.8248336479795272
574.61,0.8254008818441767
574.62,0.8259669516601049
574.63,0.8265318558915141
574.64,0.8270955931063688
574.65,0.8276581626664337
574.66,0.8282195639949104
574.67,0.8287797965150007
574.6800000000001,0.8293388596499126
574.69,0.8298967528228353
574.7,0.8304534754569767
574.71,0.8310090269755386
574.72,0.8315634068017227
574.73,0.8321166143587307
574.74,0.8326686490697645
574.75,0.8332195103580256
574.76,0.8337691976467156
574.77,0.8343177103590367
574.78,0.8348650479181903
574.79,0.835411209747378
574.8000000000001,0.8359561952698081
574.8100000000001,0.8365000039086696
574.82,0.8370426350871706
574.83,0.8375840882285128
574.84,0.8381243627558979
574.85,0.8386634580925275
574.86,0.8392013736616035
574.87,0.8397381088863276
574.88,0.8402736631899015
574.89,0.8408080359955269
574.9,0.8413412267264054
574.91,0.8418732348057391
574.92,0.8424040596567294
574.9300000000001,0.842933700702584
574.94,0.8434621573664928
574.95,0.8439894290716635
574.96,0.8445155152412978
574.97,0.8450404152985972
574.98,0.8455641286667638
574.99,0.8460866547689991
575.0,0.8466079930285049
575.01,0.8471281428684829
575.02,0.8476471037121348
575.03,0.8481648749826624
575.04,0.8486814561032673
575.0500000000001,0.8491968464971572
575.0600000000001,0.8497110455875221
575.07,0.8502240527975694
575.08,0.850735867550501
575.09,0.8512464892695187
575.1,0.8517559173778241
575.11,0.8522641512986189
575.12,0.8527711904551047
575.13,0.8532770342704836
575.14,0.853781682167957
575.15,0.8542851335707268
575.16,0.8547873878924647
575.17,0.8552884445327884
575.1800000000001,0.8557883035117279
575.19,0.8562869650138031
575.2,0.8567844292235514
575.21,0.8572806963255041
575.22,0.8577757665041927
575.23,0.8582696399441486
575.24,0.8587623168299034
575.25,0.8592537973459885
575.26,0.8597440816769353
575.27,0.8602331700072752
575.28,0.8607210625215398
575.29,0.8612077594042605
575.3000000000001,0.8616932608399743
575.3100000000001,0.8621775670132016
575.32,0.8626606781084795
575.33,0.8631425943103391
575.34,0.8636233158033123
575.35,0.8641028427719303
575.36,0.8645811754007247
575.37,0.8650583138742267
575.38,0.8655342583769681
575.39,0.8660090090934801
575.4,0.8664825662082943
575.41,0.8669549299059421
575.42,0.8674261003709551
575.4300000000001,0.8678960777878699
575.44,0.8683648623412074
575.45,0.8688324542155043
575.46,0.869298853595292
575.47,0.8697640606651023
575.48,0.8702280756094662
575.49,0.8706908986129156
575.5,0.8711525298599817
575.51,0.871612969535196
575.52,0.87207221782309
575.53,0.872530274908195
575.54,0.8729871409750427
575.5500000000001,0.8734428162081697
575.5600000000001,0.8738973007920969
575.57,0.8743505949113611
575.58,0.8748026987504938
575.59,0.8752536124940262
575.6,0.8757033363264901
575.61,0.8761518704324168
575.62,0.8765992149963377
575.63,0.8770453702027845
575.64,0.8774903362362884
575.65,0.8779341132813808
575.66,0.8783767015225934
575.67,0.8788181011444576
575.6800000000001,0.8792583123315098
575.69,0.8796973352682714
575.7,0.8801351701392791
575.71,0.8805718171290641
575.72,0.8810072764221579
575.73,0.8814415482030922
575.74,0.8818746326563981
575.75,0.8823065299666073
575.76,0.8827372403182512
575.77,0.8831667638958612
575.78,0.8835951008839689
575.79,0.8840222514671057
575.8000000000001,0.8844482158298078
575.8100000000001,0.884872994156597
575.82,0.8852965866320097
575.83,0.8857189934405774
575.84,0.8861402147668314
575.85,0.8865602507953032
575.86,0.8869791017105243
575.87,0.8873967681678603
575.88,0.8878132524927568
575.89,0.8882285556066137
575.9,0.8886426782434738
575.91,0.8890556211373798
575.92,0.8894673850223743
575.9300000000001,0.8898779706325047
575.94,0.8902873787018046
575.95,0.8906956099643211
575.96,0.891102665154097
575.97,0.8915085450051751
575.98,0.891913250251598
575.99,0.8923167816274084
576.0,0.892719139866649
576.01,0.8931203257033626
576.02,0.8935203398715919
576.03,0.8939191831053795
576.04,0.8943168561387683
576.0500000000001,0.8947133597058053
576.0600000000001,0.8951086945405243
576.07,0.8955028613769725
576.08,0.8958958609491927
576.09,0.8962876939912274
576.1,0.8966783612371195
576.11,0.8970678634209117
576.12,0.8974562012766466
576.13,0.8978433755383669
576.14,0.8982293869401154
576.15,0.8986142362159348
576.16,0.8989979240998679
576.17,0.8993804513259571
576.1800000000001,0.8997618186282498
576.19,0.9001420267407797
576.2,0.9005210763975942
576.21,0.9008989683327358
576.22,0.9012757032802471
576.23,0.901651281974171
576.24,0.9020257051485502
576.25,0.9023989735374274
576.26,0.9027710878748452
576.27,0.9031420488948464
576.28,0.9035118573314738
576.29,0.9038805139187698
576.3000000000001,0.9042480193907816
576.3100000000001,0.9046143744815435
576.32,0.9049795799251021
576.33,0.9053436364555005
576.34,0.9057065448067813
576.35,0.906068305712987
576.36,0.9064289199081607
576.37,0.9067883881263447
576.38,0.9071467111015818
576.39,0.907503889567915
576.4,0.9078599242593866
576.41,0.9082148159100396
576.42,0.9085685652539166
576.4300000000001,0.9089211730250643
576.44,0.9092726399575174
576.45,0.9096229667853227
576.46,0.9099721542425229
576.47,0.9103202030631605
576.48,0.9106671139812785
576.49,0.9110128877309194
576.5,0.911357525046126
576.51,0.911701026660941
576.52,0.9120433933094071
576.53,0.9123846257255671
576.54,0.9127247246434635
576.5500000000001,0.913063690797143
576.5600000000001,0.9134015249206406
576.57,0.9137382277480028
576.58,0.9140738000132724
576.59,0.9144082424504921
576.6,0.9147415557937045
576.61,0.9150737410617769
576.62,0.9154048014196084
576.63,0.9157347384049216
576.64,0.9160635530594309
576.65,0.9163912464248506
576.66,0.9167178195428949
576.67,0.9170432734552784
576.6800000000001,0.9173676092037187
576.69,0.9176908278299232
576.7,0.9180129303756097
576.71,0.9183339178824925
576.72,0.918653791392286
576.73,0.9189725519467046
576.74,0.9192902005874624
576.75,0.9196067383562739
576.76,0.9199221662948536
576.77,0.9202364854449154
576.78,0.920549696848174
576.79,0.9208618015463437
576.8000000000001,0.9211728005811421
576.8100000000001,0.9214826949942767
576.82,0.9217914858274653
576.83,0.9220991741224221
576.84,0.9224057609208618
576.85,0.9227112472644984
576.86,0.9230156341950462
576.87,0.9233189227542198
576.88,0.9236211139837333
576.89,0.9239222089253011
576.9,0.9242222086206376
576.91,0.9245211141114571
576.92,0.9248189264394738
576.9300000000001,0.9251156466464056
576.94,0.92541127577396
576.95,0.9257058148638546
576.96,0.9259992649578039
576.97,0.9262916270975221
576.98,0.9265829023247237
576.99,0.9268730916811229
577.0,0.927162196208434
577.01,0.9274502169483714
577.02,0.9277371549426494
577.03,0.9280230112329825
577.04,0.9283077868610847
577.0500000000001,0.9285914828686738
577.0600000000001,0.9288741002974575
577.07,0.9291556401891536
577.08,0.9294361035854763
577.09,0.9297154915281399
577.1,0.9299938050588588
577.11,0.9302710452193472
577.12,0.9305472130513196
577.13,0.9308223095964903
577.14,0.9310963358965735
577.15,0.9313692929932836
577.16,0.931641181928335
577.17,0.9319120037434421
577.1800000000001,0.932181759480322
577.19,0.9324504501806831
577.2,0.9327180768862429
577.21,0.9329846406387154
577.22,0.9332501424798153
577.23,0.9335145834512567
577.24,0.933777964594754
577.25,0.9340402869520216
577.26,0.9343015515647736
577.27,0.9345617594747246
577.28,0.9348209117235888
577.29,0.9350790093530805
577.3000000000001,0.9353360534049171
577.3100000000001,0.9355920449208069
577.32,0.9358469849424673
577.33,0.9361008745116126
577.34,0.9363537146699571
577.35,0.9366055065428619
577.36,0.9368562530620865
577.37,0.9371059561806322
577.38,0.9373546171116465
577.39,0.937602237068277
577.4,0.9378488172636711
577.41,0.9380943589109767
577.42,0.9383388632233414
577.4300000000001,0.9385823314139152
577.44,0.9388247646958405
577.45,0.9390661642822676
577.46,0.9393065313863441
577.47,0.9395458672212176
577.48,0.9397841730000355
577.49,0.9400214499359456
577.5,0.9402576992420955
577.51,0.9404929221316327
577.52,0.9407271198177048
577.53,0.9409602935134594
577.54,0.9411924444320443
577.5500000000001,0.9414235737866095
577.5600000000001,0.9416536827902973
577.57,0.9418827726562581
577.58,0.9421108445976393
577.59,0.9423378998275886
577.6,0.9425639395592538
577.61,0.9427889650057821
577.62,0.9430129773803214
577.63,0.9432359778960192
577.64,0.9434579677660231
577.65,0.9436789482034806
577.66,0.9438989204215394
577.67,0.9441178856333472
577.6800000000001,0.9443358450520538
577.69,0.9445527998908021
577.7,0.944768751362742
577.71,0.9449837006810212
577.72,0.9451976490587872
577.73,0.9454105977091877
577.74,0.9456225478453703
577.75,0.9458335006804824
577.76,0.9460434574276718
577.77,0.9462524193000861
577.78,0.9464603875108728
577.79,0.9466673632731795
577.8000000000001,0.9468733478001561
577.8100000000001,0.9470783423049457
577.82,0.9472823480006981
577.83,0.9474853661005608
577.84,0.9476873978176816
577.85,0.947888444365208
577.86,0.9480885069562875
577.87,0.948287586804068
577.88,0.9484856851216967
577.89,0.9486828031223216
577.9,0.9488789420190898
577.91,0.9490741030251494
577.92,0.9492682873536477
577.9300000000001,0.9494614962177346
577.94,0.9496537308305532
577.95,0.9498449924052533
577.96,0.9500352821549828
577.97,0.9502246012928889
577.98,0.9504129510321193
577.99,0.9506003325858218
578.0,0.9507867471671436
578.01,0.9509721959892328
578.02,0.9511566802652366
578.03,0.9513402012083028
578.04,0.9515227600315789
578.0500000000001,0.9517043579482145
578.0600000000001,0.9518849961713532
578.07,0.9520646759141447
578.08,0.9522433983897364
578.09,0.9524211648169473
578.1,0.9525979776632217
578.11,0.9527738391716987
578.12,0.9529487506650497
578.13,0.9531227134659465
578.14,0.9532957288970607
578.15,0.953467798281064
578.16,0.953638922940628
578.17,0.9538091041984244
578.1800000000001,0.9539783433771267
578.19,0.9541466417994028
578.2,0.9543140007879262
578.21,0.9544804216653686
578.22,0.9546459057544017
578.23,0.954810454377697
578.24,0.9549740688579262
578.25,0.955136750517761
578.26,0.9552985006798732
578.27,0.9554593206669342
578.28,0.9556192118016157
578.29,0.9557781754065895
578.3000000000001,0.9559362128045289
578.3100000000001,0.956093325318102
578.32,0.9562495142699823
578.33,0.9564047809828413
578.34,0.956559126779351
578.35,0.9567125529821826
578.36,0.956865060914008
578.37,0.9570166518974988
578.38,0.9571673272553268
578.39,0.9573170883101635
578.4,0.9574659363846805
578.41,0.9576138728015496
578.42,0.9577608988834424
578.4300000000001,0.9579070159530321
578.44,0.9580522253329872
578.45,0.9581965283459809
578.46,0.9583399263146849
578.47,0.9584824205617709
578.48,0.9586240124099105
578.49,0.9587647031817752
578.5,0.9589044942000369
578.51,0.9590433867873672
578.52,0.9591813822664377
578.53,0.95931848195992
578.54,0.9594546871904859
578.5500000000001,0.9595899992808083
578.5600000000001,0.9597244195535563
578.57,0.9598579493314024
578.58,0.9599905899370189
578.59,0.9601223426930771
578.6,0.9602532089222487
578.61,0.9603831899472054
578.62,0.9605122870906188
578.63,0.9606405016751606
578.64,0.9607678350235025
578.65,0.960894288458316
578.66,0.9610198633022728
578.67,0.9611445608780448
578.6800000000001,0.9612683825083046
578.69,0.9613913295157215
578.7,0.9615134032229682
578.71,0.9616346049527166
578.72,0.9617549360276382
578.73,0.9618743981279834
578.74,0.9619929936066328
578.75,0.9621107239253442
578.76,0.9622275904893051
578.77,0.9623435947037028
578.78,0.9624587379737248
578.79,0.9625730217045588
578.8000000000001,0.9626864473013934
578.8100000000001,0.9627990161694135
578.82,0.9629107297138081
578.83,0.9630215893397646
578.84,0.9631315964524703
578.85,0.9632407524571128
578.86,0.9633490587588797
578.87,0.9634565167629584
578.88,0.9635631278745364
578.89,0.9636688934988011
578.9,0.9637738150409403
578.91,0.9638778939061411
578.92,0.9639811314995913
578.9300000000001,0.9640835292264793
578.94,0.9641850884919906
578.95,0.9642858107013135
578.96,0.9643856972596356
578.97,0.9644847495721446
578.98,0.9645829690440277
578.99,0.9646803570804726
579.0,0.9647769150866667
579.01,0.9648726444677975
579.02,0.9649675466290526
579.03,0.9650616229756193
579.04,0.9651548749126851
579.0500000000001,0.9652473038454388
579.0600000000001,0.9653389111790655
579.07,0.9654296983187539
579.08,0.9655196666696915
579.09,0.9656088176370656
579.1,0.9656971526260639
579.11,0.9657846730418739
579.12,0.965871380289683
579.13,0.9659572757746787
579.14,0.9660423609020485
579.15,0.96612663707698
579.16,0.9662101057046605
579.17,0.9662927681902775
579.1800000000001,0.9663746259390197
579.19,0.9664556803560724
579.2,0.9665359328466242
579.21,0.9666153848158626
579.22,0.966694037668975
579.23,0.966771892811149
579.24,0.966848951647572
579.25,0.9669252155834315
579.26,0.967000686023915
579.27,0.96707536437421
579.28,0.9671492520395041
579.29,0.9672223504249846
579.3000000000001,0.96729466093584
579.3100000000001,0.967366184977256
579.32,0.9674369239544209
579.33,0.9675068792725224
579.34,0.9675760523367478
579.35,0.9676444445522846
579.36,0.9677120573980932
579.37,0.9677788931597756
579.38,0.9678449535638062
579.39,0.9679102400980747
579.4,0.9679747542504705
579.41,0.9680384975088832
579.42,0.9681014713612023
579.4300000000001,0.968163677295318
579.44,0.9682251167991186
579.45,0.9682857913604942
579.46,0.9683457024673344
579.47,0.9684048516075288
579.48,0.9684632402689667
579.49,0.9685208699395379
579.5,0.9685777421071319
579.51,0.9686338582596381
579.52,0.9686892198849462
579.53,0.9687438284709455
579.54,0.9687976855055259
579.5500000000001,0.9688507924765772
579.5600000000001,0.968903150871988
579.57,0.9689547621796483
579.58,0.9690056278874477
579.59,0.9690557494832757
579.6,0.9691051284550217
579.61,0.9691537662905756
579.62,0.9692016644778266
579.63,0.9692488245046644
579.64,0.9692952478589786
579.65,0.9693409360286586
579.66,0.969385890501594
579.67,0.9694301127656743
579.6800000000001,0.9694736043087896
579.69,0.9695163666188283
579.7,0.9695584011836808
579.71,0.9695997094912362
579.72,0.9696402930293843
579.73,0.9696801532860145
579.74,0.9697192917490166
579.75,0.9697577099062799
579.76,0.9697954092456939
579.77,0.9698323912551483
579.78,0.9698686574225326
579.79,0.9699042092357363
579.8000000000001,0.9699390481826493
579.8100000000001,0.9699731757511605
579.82,0.9700065934291596
579.83,0.9700393027045364
579.84,0.9700713050651804
579.85,0.9701026019989809
579.86,0.9701331949938277
579.87,0.9701630855376101
579.88,0.9701922751182179
579.89,0.9702207652235406
579.9,0.9702485573414675
579.91,0.9702756529598885
579.92,0.9703020535666929
579.9300000000001,0.9703277606497704
579.94,0.9703527756970103
579.95,0.9703771001963022
579.96,0.9704007356355357
579.97,0.9704236835026004
579.98,0.9704459452853859
579.99,0.9704675224717814
580.0,0.9704884170209456
580.01,0.9705086309623346
580.02,0.9705281658778492
580.03,0.9705470233493823
580.04,0.9705652049588265
580.0500000000001,0.9705827122880751
580.0600000000001,0.9705995469190204
580.07,0.9706157104335553
580.08,0.9706312044135729
580.09,0.9706460304409659
580.1,0.9706601900976269
580.11,0.970673684965449
580.12,0.970686516626325
580.13,0.9706986866621476
580.14,0.9707101966548098
580.15,0.9707210481862042
580.16,0.9707312428382238
580.17,0.9707407821927614
580.1800000000001,0.9707496678317098
580.19,0.9707579013369617
580.2,0.97076548429041
580.21,0.9707724182739476
580.22,0.9707787048694673
580.23,0.9707843456588618
580.24,0.9707893422240241
580.25,0.970793696146847
580.26,0.9707974090092232
580.27,0.9708004823930456
580.28,0.970802917880207
580.29,0.9708047170526003
580.3000000000001,0.9708058814921182
580.3100000000001,0.9708064127806536
580.32,0.9708063125000993
580.33,0.9708055822323481
580.34,0.970804223559293
580.35,0.9708022380628265
580.36,0.9707996273248417
580.37,0.9707963929272313
580.38,0.9707925364518881
580.39,0.970788059480705
580.4,0.9707829635955748
580.41,0.9707772503783904
580.42,0.9707709214110445
580.4300000000001,0.9707639782754298
580.44,0.9707564225534394
580.45,0.9707482558269661
580.46,0.9707394796779025
580.47,0.9707300956881417
580.48,0.9707201054395763
580.49,0.9707095105140993
580.5,0.9706983124936033
580.51,0.9706865129599813
580.52,0.9706741134951261
580.53,0.9706611156809305
580.54,0.9706475210992873
580.5500000000001,0.9706333313320892
580.5600000000001,0.9706185479612293
580.57,0.9706031725686003
580.58,0.970587206736095
580.59,0.9705706520456062
580.6,0.9705535100790268
580.61,0.9705357824182497
580.62,0.9705174706451675
580.63,0.9704985764694712
580.64,0.9704791019851474
580.65,0.9704590489284745
580.66,0.9704384189967803
580.67,0.9704172138873928
580.6800000000001,0.9703954352976396
580.69,0.9703730849248491
580.7,0.970350164466349
580.71,0.9703266756194672
580.72,0.9703026200815316
580.73,0.97027799954987
580.74,0.9702528157218104
580.75,0.9702270702946808
580.76,0.970200764965809
580.77,0.9701739014325228
580.78,0.9701464813921503
580.79,0.9701185065420193
580.8000000000001,0.9700899785794573
580.8100000000001,0.9700608992017931
580.82,0.970031270106354
580.83,0.9700010929904681
580.84,0.9699703695514632
580.85,0.9699391014866672
580.86,0.9699072904934081
580.87,0.9698749382690137
580.88,0.9698420465108121
580.89,0.9698086169161309
580.9,0.9697746511822981
580.91,0.9697401510066418
580.92,0.9697051180864897
580.9300000000001,0.9696695541191694
580.94,0.9696334608020096
580.95,0.9695968398323378
580.96,0.9695596929074818
580.97,0.9695220217247695
580.98,0.9694838279815291
580.99,0.9694451133750882
581.0,0.9694058796027748
581.01,0.9693661283619168
581.02,0.9693258613498421
581.03,0.9692850802638786
581.04,0.9692437868013543
581.0500000000001,0.9692019826595965
581.0600000000001,0.969159669535934
581.07,0.9691168491276944
581.08,0.9690735231322055
581.09,0.9690296932467952
581.1,0.9689853611687915
581.11,0.9689405285955223
581.12,0.9688951972243154
581.13,0.9688493687524987
581.14,0.9688030448774002
581.15,0.9687562272963478
581.16,0.9687089177066692
581.17,0.9686611178056926
581.1800000000001,0.9686128292907452
581.19,0.9685640538591561
581.2,0.9685147932082525
581.21,0.9684650490353623
581.22,0.9684148230378137
581.23,0.9683641169129342
581.24,0.9683129323580519
581.25,0.9682612710704948
581.26,0.9682091347560218
581.27,0.9681565253050478
581.28,0.9681034446072856
581.29,0.9680498945086202
581.3000000000001,0.9679958768549366
581.3100000000001,0.967941393492121
581.32,0.9678864462660585
581.33,0.9678310370226341
581.34,0.9677751676077332
581.35,0.9677188398672412
581.36,0.9676620556470433
581.37,0.9676048167930249
581.38,0.9675471251510713
581.39,0.9674889825670678
581.4,0.9674303908868996
581.41,0.9673713519564523
581.42,0.9673118676216109
581.4300000000001,0.9672519397282603
581.44,0.967191570122287
581.45,0.9671307606495756
581.46,0.9670695131560115
581.47,0.9670078294874801
581.48,0.9669457114898665
581.49,0.9668831610090562
581.5,0.9668201798909346
581.51,0.9667567699813867
581.52,0.966692933126298
581.53,0.9666286711715539
581.54,0.9665639859630395
581.5500000000001,0.9664988793466396
581.5600000000001,0.9664333531682407
581.57,0.9663674092737278
581.58,0.9663010495089858
581.59,0.9662342757199003
581.6,0.9661670897523563
581.61,0.9660994934522396
581.62,0.966031488665435
581.63,0.9659630772378281
581.64,0.9658942610153042
581.65,0.9658250418437485
581.66,0.9657554215690465
581.67,0.9656854020370833
581.6800000000001,0.9656149850937435
581.69,0.9655441725849142
581.7,0.9654729663564796
581.71,0.9654013682543252
581.72,0.9653293801243363
581.73,0.9652570038123982
581.74,0.9651842411643962
581.75,0.9651110940262155
581.76,0.9650375642437417
581.77,0.9649636536628599
581.78,0.9648893641294554
581.79,0.9648146974894135
581.8000000000001,0.9647396555886188
581.8100000000001,0.9646642402729584
581.82,0.9645884533883166
581.83,0.9645122967805786
581.84,0.9644357722956299
581.85,0.9643588817793558
581.86,0.9642816270776415
581.87,0.9642040100363725
581.88,0.9641260325014339
581.89,0.9640476963187112
581.9,0.9639690033973969
581.91,0.9638899557796817
581.92,0.963810555491419
581.9300000000001,0.96373080455817
581.94,0.963650705005498
581.95,0.9635702588589641
581.96,0.9634894681441302
581.97,0.9634083348865581
581.98,0.9633268611118097
581.99,0.9632450488454467
582.0,0.9631629001130311
582.01,0.9630804169401247
582.02,0.9629976013522894
582.03,0.9629144553750869
582.04,0.9628309810340793
582.0500000000001,0.9627471803548273
582.0600000000001,0.9626630553628948
582.07,0.9625786080838425
582.08,0.9624938405432325
582.09,0.9624087547666265
582.1,0.9623233527795864
582.11,0.9622376366076739
582.12,0.9621516082764511
582.13,0.9620652698114797
582.14,0.9619786232383216
582.15,0.9618916705825387
582.16,0.9618044138696926
582.17,0.9617168551253455
582.1800000000001,0.961628996375058
582.19,0.9615408396443942
582.2,0.9614523869589148
582.21,0.9613636403441815
582.22,0.9612746018257564
582.23,0.9611852734292012
582.24,0.9610956571800778
582.25,0.9610057551039481
582.26,0.9609155692263739
582.27,0.9608251015729171
582.28,0.9607343541691394
582.29,0.9606433290406029
582.3000000000001,0.9605520282128683
582.3100000000001,0.9604604537114995
582.32,0.9603686075620572
582.33,0.9602764917901034
582.34,0.9601841084212
582.35,0.9600914594809088
582.36,0.9599985469947916
582.37,0.9599053729884103
582.38,0.9598119394873267
582.39,0.9597182485171026
582.4,0.9596243021033002
582.41,0.9595301022714808
582.42,0.9594356510472067
582.4300000000001,0.9593409504560386
582.44,0.9592460025185928
582.45,0.9591508090259934
582.46,0.9590553720260616
582.47,0.9589596937542786
582.48,0.9588637764461256
582.49,0.958767622337084
582.5,0.9586712336626348
582.51,0.9585746126582595
582.52,0.9584777615594391
582.53,0.9583806826016551
582.54,0.9582833780203885
582.5500000000001,0.9581858500511196
582.5600000000001,0.9580881009293317
582.57,0.9579901328905052
582.58,0.957891948170121
582.59,0.9577935490036605
582.6,0.9576949376266051
582.61,0.9575961162744359
582.62,0.957497087182634
582.63,0.957397852586681
582.64,0.9572984147220578
582.65,0.9571987758242457
582.66,0.9570989381287262
582.67,0.9569989038709802
582.6800000000001,0.956898675286488
582.69,0.9567982546107331
582.7,0.9566976440791956
582.71,0.9565968459273567
582.72,0.9564958623906976
582.73,0.9563946957046997
582.74,0.9562933481048442
582.75,0.9561918218266122
582.76,0.9560901191054851
582.77,0.9559882421769441
582.78,0.9558861932764704
582.79,0.9557839746395452
582.8000000000001,0.9556815885016487
582.8100000000001,0.9555790370982645
582.82,0.9554763226648726
582.83,0.9553734474369541
582.84,0.9552704136499904
582.85,0.9551672235394628
582.86,0.9550638793408525
582.87,0.9549603832896406
582.88,0.9548567376213085
582.89,0.9547529445713374
582.9,0.9546490063752086
582.91,0.9545449252684032
582.92,0.9544407034864025
582.9300000000001,0.9543363432646866
582.94,0.9542318468387392
582.95,0.9541272164440401
582.96,0.9540224543160708
582.97,0.9539175626903124
582.98,0.9538125438022461
582.99,0.9537073998355327
583.0,0.953602132571617
583.01,0.9534967443409414
583.02,0.9533912376307119
583.03,0.9532856149281339
583.04,0.9531798787204133
583.0500000000001,0.9530740314947547
583.0600000000001,0.9529680757383662
583.07,0.9528620139384523
583.08,0.9527558485822187
583.09,0.9526495821568715
583.1,0.9525432171496161
583.11,0.9524367560476584
583.12,0.9523302013382042
583.13,0.9522235555084592
583.14,0.952116821045629
583.15,0.9520100004369196
583.16,0.9519030961695366
583.17,0.9517961107306859
583.1800000000001,0.9516890466075719
583.19,0.9515819062874028
583.2,0.9514746922573832
583.21,0.9513674070047189
583.22,0.9512600530166155
583.23,0.9511526327802788
583.24,0.9510451487829147
583.25,0.9509376035117288
583.26,0.950829999453927
583.27,0.9507223390967149
583.28,0.9506146249272983
583.29,0.9505068594328829
583.3000000000001,0.9503990451006734
583.3100000000001,0.950291184417878
583.32,0.9501832798717009
583.33,0.9500753339493483
583.34,0.9499673491380256
583.35,0.9498593279249388
583.36,0.9497512727972935
583.37,0.9496431862422956
583.38,0.9495350707471507
583.39,0.9494269287990647
583.4,0.9493187628852431
583.41,0.949210575492892
583.42,0.9491023691092169
583.4300000000001,0.9489941462214224
583.44,0.9488859093167168
583.45,0.9487776608823045
583.46,0.9486694034053914
583.47,0.9485611393731831
583.48,0.9484528712728854
583.49,0.9483446015917041
583.5,0.9482363328168449
583.51,0.9481280674355136
583.52,0.948019807934916
583.53,0.9479115568022577
583.54,0.947803316353779
583.5500000000001,0.9476950885130961
583.5600000000001,0.9475868759714374
583.57,0.9474786814989733
583.58,0.9473705078658757
583.59,0.9472623578423166
583.6,0.9471542341984677
583.61,0.9470461397045008
583.62,0.946938077130588
583.63,0.946830049246901
583.64,0.9467220588236117
583.65,0.946614108630892
583.66,0.9465062014389138
583.67,0.946398340017849
583.6800000000001,0.946290527137868
583.69,0.9461827655691453
583.7,0.9460750580818514
583.71,0.9459674074461585
583.72,0.945859816432238
583.73,0.9457522878102622
583.74,0.9456448243504026
583.75,0.9455374288228314
583.76,0.9454301039977202
583.77,0.9453228526452411
583.78,0.9452156775355657
583.79,0.945108581438866
583.8000000000001,0.9450015671253126
583.8100000000001,0.94489463736508
583.82,0.9447877949283385
583.83,0.9446810425852603
583.84,0.944574383106017
